JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
417,50,12,2024-02-04,HOMEPAGE,View,205.0
3632,50,12,2024-10-17,PRODUCTPAGE,View,219.0
343,50,12,2025-07-07,CHECKOUT,Drop-off,299.0
1784,50,13,2023-04-03,CHECKOUT,Drop-off,209.5
392,50,13,2024-03-16,PRODUCTPAGE,View,50.0
573,50,13,2024-05-19,CHECKOUT,Drop-off,73.75
3671,50,14,2024-02-14,HOMEPAGE,View,216.0
2727,50,14,2025-08-14,HOMEPAGE,View,13.0
3135,50,15,2023-01-30,CHECKOUT,Purchase,235.0
3918,50,16,2023-02-08,HOMEPAGE,Click,157.0
2012,50,17,2024-10-08,CHECKOUT,Drop-off,
2945,50,17,2024-12-29,PRODUCTPAGE,Click,144.0
1049,50,17,2025-02-02,HOMEPAGE,View,245.0
1680,50,17,2025-08-02,PRODUCTPAGE,View,69.0
2960,50,17,2025-09-29,CHECKOUT,Drop-off,176.16666666666666
2919,50,20,2023-10-16,HOMEPAGE,Click,273.0
338,51,3,2024-06-18,PRODUCTPAGE,Click,288.0
2924,51,3,2025-08-02,HOMEPAGE,Click,185.0
2218,51,3,2025-12-14,HOMEPAGE,Click,115.0
3413,51,5,2024-08-27,HOMEPAGE,View,296.0
1724,51,5,2025-03-29,PRODUCTPAGE,View,224.0
1889,51,5,2025-04-20,PRODUCTPAGE,Click,154.0
1411,51,6,2023-02-19,PRODUCTPAGE,View,25.0
2968,51,9,2023-05-02,PRODUCTPAGE,View,209.0
3713,51,9,2024-03-10,PRODUCTPAGE,View,254.0
3458,51,12,2023-12-23,HOMEPAGE,View,141.0
857,51,13,2023-07-18,CHECKOUT,Drop-off,172.16666666666666
1993,51,13,2024-05-30,HOMEPAGE,View,173.0
2985,51,14,2024-04-21,HOMEPAGE,View,69.0
2491,51,14,2024-06-17,PRODUCTPAGE,View,211.0
187,51,14,2025-09-22,CHECKOUT,Drop-off,202.0
912,51,15,2025-03-08,HOMEPAGE,Click,176.0
63,51,15,2025-05-22,HOMEPAGE,View,139.0
1759,51,15,2025-08-15,HOMEPAGE,View,99.0
2454,51,16,2025-05-16,HOMEPAGE,Click,48.0
2216,51,16,2025-08-05,PRODUCTPAGE,View,249.0
104,51,18,2023-05-03,HOMEPAGE,Click,156.0
1886,51,18,2025-09-30,PRODUCTPAGE,View,93.0
2481,51,18,2025-11-19,PRODUCTPAGE,View,238.0
2875,51,19,2023-01-30,HOMEPAGE,View,106.0
286,51,19,2023-08-01,HOMEPAGE,View,243.0
373,51,19,2024-04-09,HOMEPAGE,Click,219.0
1479,51,20,2023-06-17,HOMEPAGE,View,10.0
2049,51,20,2023-12-11,PRODUCTPAGE,View,142.0
58,51,20,2025-03-08,PRODUCTPAGE,View,174.0
3026,51,20,2025-11-11,PRODUCTPAGE,View,243.0
3526,52,1,2025-12-10,HOMEPAGE,View,201.0
66,52,2,2023-11-16,HOMEPAGE,Click,242.0
3472,52,2,2024-07-09,PRODUCTPAGE,View,145.0
2431,52,2,2025-05-08,HOMEPAGE,View,12.0
3539,52,2,2025-10-25,PRODUCTPAGE,View,273.0
1764,52,3,2023-02-04,PRODUCTPAGE,View,294.0
614,52,3,2025-10-10,HOMEPAGE,Click,170.0
669,52,5,2023-03-01,HOMEPAGE,View,173.0
3599,52,5,2024-08-12,HOMEPAGE,Click,243.0
591,52,6,2023-06-29,HOMEPAGE,Click,171.0
2505,52,6,2023-09-09,CHECKOUT,Purchase,112.0
2093,52,6,2023-11-05,HOMEPAGE,Click,300.0
537,52,6,2025-04-01,PRODUCTPAGE,View,291.0
1103,52,6,2025-08-17,PRODUCTPAGE,View,244.0
419,52,7,2023-11-06,CHECKOUT,Drop-off,159.25
3874,52,7,2023-11-27,HOMEPAGE,View,279.0
3856,52,7,2024-07-27,PRODUCTPAGE,Click,191.0
1436,52,8,2023-08-07,HOMEPAGE,Click,282.0
3595,52,8,2024-07-03,CHECKOUT,Drop-off,265.5
3028,52,9,2023-03-25,PRODUCTPAGE,View,192.0
2885,52,9,2023-08-03,PRODUCTPAGE,Click,273.0
162,52,10,2024-03-30,PRODUCTPAGE,View,139.0
1409,52,10,2024-05-29,HOMEPAGE,View,255.0
1427,52,10,2024-06-29,PRODUCTPAGE,View,282.0
2705,52,12,2025-06-24,PRODUCTPAGE,View,10.0
221,52,12,2025-08-19,HOMEPAGE,View,213.0
1022,52,12,2025-11-08,HOMEPAGE,View,64.0
2063,52,13,2023-07-18,HOMEPAGE,Click,188.0
2524,52,13,2024-02-12,HOMEPAGE,View,241.0
48,52,13,2025-02-01,HOMEPAGE,View,241.0
2976,52,13,2025-11-07,HOMEPAGE,View,41.0
2546,52,14,2023-01-26,HOMEPAGE,Click,243.0
2059,52,14,2024-09-15,HOMEPAGE,View,29.0
57,52,14,2024-12-02,HOMEPAGE,View,253.0
3076,52,14,2025-07-17,HOMEPAGE,Click,152.0
873,52,15,2023-04-04,PRODUCTPAGE,Click,74.0
2928,52,15,2024-07-21,HOMEPAGE,View,262.0
262,52,16,2023-10-07,PRODUCTPAGE,View,53.0
1233,52,18,2024-08-16,HOMEPAGE,View,199.0
3569,52,19,2024-10-02,PRODUCTPAGE,View,286.0
3592,52,19,2025-12-11,CHECKOUT,Purchase,242.0
2393,52,20,2023-10-02,HOMEPAGE,Click,163.0
135,52,20,2025-05-03,PRODUCTPAGE,Click,168.0
2639,53,1,2023-11-23,HOMEPAGE,View,23.0
223,53,1,2024-03-07,PRODUCTPAGE,View,184.0
1594,53,2,2023-02-05,HOMEPAGE,View,224.0
3802,53,2,2025-09-11,HOMEPAGE,View,82.0
632,53,3,2024-07-11,HOMEPAGE,View,227.0
1034,53,3,2024-10-28,PRODUCTPAGE,Click,72.0
3520,53,3,2025-01-10,PRODUCTPAGE,View,156.0
3807,53,4,2023-01-08,HOMEPAGE,View,26.0
3848,53,4,2023-09-18,HOMEPAGE,View,181.0
1495,53,4,2024-08-05,PRODUCTPAGE,Click,139.0
555,53,5,2023-09-14,HOMEPAGE,View,247.0
2781,53,5,2025-10-28,HOMEPAGE,View,101.0
1325,53,6,2024-08-19,HOMEPAGE,View,236.0
2703,53,7,2023-09-28,CHECKOUT,Drop-off,183.25
2901,53,8,2024-08-08,CHECKOUT,Purchase,135.0
560,53,8,2024-12-05,PRODUCTPAGE,View,129.0
1880,53,9,2024-03-16,PRODUCTPAGE,Click,257.0
3078,53,10,2023-10-03,CHECKOUT,Drop-off,225.5
814,53,10,2025-07-11,HOMEPAGE,Click,63.0
893,53,12,2025-03-26,PRODUCTPAGE,View,176.0
3145,53,13,2023-05-15,PRODUCTPAGE,View,50.0
3048,53,13,2023-09-25,PRODUCTPAGE,Click,136.0
490,53,13,2025-03-28,PRODUCTPAGE,View,108.0
1025,53,13,2025-12-03,CHECKOUT,Drop-off,227.0
592,53,14,2023-03-20,PRODUCTPAGE,Click,250.0
142,53,14,2024-05-31,HOMEPAGE,Click,10.0
3178,53,15,2024-05-11,PRODUCTPAGE,View,16.0
2101,53,15,2024-08-14,HOMEPAGE,View,198.0
914,53,16,2024-12-30,CHECKOUT,Drop-off,112.66666666666667
2135,53,19,2023-04-24,HOMEPAGE,View,272.0
1439,53,20,2023-03-24,PRODUCTPAGE,View,285.0
1516,53,20,2025-10-28,HOMEPAGE,View,92.0
2146,54,1,2025-10-01,PRODUCTPAGE,View,187.0
213,54,3,2025-03-07,PRODUCTPAGE,View,145.0
996,54,4,2023-12-18,HOMEPAGE,Click,197.0
2797,54,4,2024-04-23,HOMEPAGE,Click,213.0
2388,54,4,2024-11-01,HOMEPAGE,View,58.0
1940,54,6,2024-10-18,CHECKOUT,Drop-off,
2242,54,6,2024-11-17,HOMEPAGE,View,234.0
1154,54,7,2023-08-27,PRODUCTPAGE,View,203.0
2850,54,7,2024-07-18,PRODUCTPAGE,View,166.0
1218,54,8,2023-10-22,PRODUCTPAGE,View,55.0
83,54,8,2024-01-18,PRODUCTPAGE,Click,83.0
836,54,8,2025-02-22,PRODUCTPAGE,View,94.0
3781,54,8,2025-04-14,HOMEPAGE,View,250.0
1525,54,8,2025-09-05,HOMEPAGE,Click,61.0
1307,54,9,2023-07-10,PRODUCTPAGE,Click,233.0
211,54,9,2024-04-19,PRODUCTPAGE,View,255.0
65,54,10,2023-12-23,HOMEPAGE,View,101.0
1719,54,10,2024-12-26,HOMEPAGE,Click,191.0
3375,54,10,2025-05-27,PRODUCTPAGE,View,249.0
1860,54,11,2024-03-14,HOMEPAGE,Click,270.0
2951,54,11,2024-05-07,PRODUCTPAGE,Click,101.0
6,54,11,2025-12-19,HOMEPAGE,View,264.0
3369,54,12,2024-01-06,PRODUCTPAGE,View,31.0
1400,54,13,2025-10-22,HOMEPAGE,Click,245.0
3695,54,14,2025-01-03,HOMEPAGE,View,160.0
397,54,15,2023-03-17,HOMEPAGE,Click,239.0
2954,54,15,2023-04-17,CHECKOUT,Drop-off,163.0
1705,54,15,2025-12-14,HOMEPAGE,View,97.0
882,54,16,2023-11-28,PRODUCTPAGE,View,56.0
183,54,16,2024-08-21,PRODUCTPAGE,View,129.0
2137,54,16,2025-07-20,PRODUCTPAGE,View,117.0
2097,54,17,2024-06-15,HOMEPAGE,View,142.0
180,54,17,2024-11-26,HOMEPAGE,View,110.0
1383,54,18,2023-05-16,PRODUCTPAGE,View,164.0
2183,54,18,2024-10-11,HOMEPAGE,Click,294.0
3879,54,18,2025-07-13,CHECKOUT,Drop-off,12.0
2589,54,19,2023-02-22,CHECKOUT,Drop-off,222.33333333333334
1941,54,19,2024-06-18,HOMEPAGE,Click,196.0
949,54,19,2025-01-07,HOMEPAGE,Click,138.0
596,54,20,2024-03-16,PRODUCTPAGE,Click,18.0
234,54,20,2025-02-02,PRODUCTPAGE,View,191.0
1729,54,20,2025-09-01,HOMEPAGE,View,54.0
667,55,1,2023-01-28,PRODUCTPAGE,View,204.0
906,55,1,2024-05-04,HOMEPAGE,View,89.0
594,55,1,2025-05-27,HOMEPAGE,Click,88.0
3786,55,2,2023-02-24,HOMEPAGE,Click,282.0
3043,55,3,2025-05-17,PRODUCTPAGE,Click,247.0
2921,55,4,2023-12-28,PRODUCTPAGE,View,37.0
1977,55,5,2023-02-22,PRODUCTPAGE,View,166.0
3012,55,5,2023-12-12,CHECKOUT,Drop-off,182.2
383,55,6,2023-01-03,PRODUCTPAGE,View,72.0
3352,55,6,2025-02-19,CHECKOUT,Purchase,257.0
946,55,7,2024-04-20,HOMEPAGE,Click,224.0
3470,55,7,2025-03-25,PRODUCTPAGE,View,181.0
1171,55,8,2023-10-27,PRODUCTPAGE,View,272.0
2733,55,8,2024-02-27,CHECKOUT,Purchase,41.0
1502,55,10,2024-09-28,PRODUCTPAGE,View,22.0
517,55,10,2025-01-07,HOMEPAGE,View,19.0
2949,55,11,2023-01-22,CHECKOUT,Purchase,194.0
1398,55,11,2023-06-29,HOMEPAGE,Click,157.0
1590,55,11,2024-09-02,CHECKOUT,Drop-off,224.0
1405,55,11,2024-12-18,PRODUCTPAGE,View,292.0
1742,55,11,2025-01-23,PRODUCTPAGE,Click,85.0
909,55,12,2023-11-20,CHECKOUT,Drop-off,103.85714285714286
657,55,13,2023-04-08,PRODUCTPAGE,View,105.0
3889,55,13,2023-10-16,PRODUCTPAGE,View,217.0
2489,55,13,2024-07-12,PRODUCTPAGE,View,29.0
1212,55,13,2025-09-11,PRODUCTPAGE,View,142.0
2752,55,14,2025-07-16,PRODUCTPAGE,View,287.0
34,55,15,2023-10-26,HOMEPAGE,View,233.0
497,55,15,2024-05-18,HOMEPAGE,View,83.0
1587,55,16,2024-04-04,HOMEPAGE,View,177.0
3706,55,17,2024-12-17,HOMEPAGE,Click,165.0
1914,55,17,2025-06-19,PRODUCTPAGE,View,134.0
536,55,17,2025-06-30,PRODUCTPAGE,View,272.0
3702,55,19,2025-11-18,HOMEPAGE,Click,70.0
1376,56,1,2023-12-22,HOMEPAGE,View,173.0
3451,56,1,2024-05-03,PRODUCTPAGE,View,65.0
415,56,2,2023-10-26,HOMEPAGE,View,35.0
1458,56,3,2024-10-06,PRODUCTPAGE,View,79.0
3334,56,3,2025-08-11,HOMEPAGE,View,57.0
85,56,4,2023-05-26,HOMEPAGE,Click,166.0
1655,56,8,2023-04-23,HOMEPAGE,View,51.0
2721,56,8,2025-09-11,HOMEPAGE,View,67.0
2516,56,9,2023-01-17,CHECKOUT,Drop-off,159.0
3014,56,9,2023-05-16,PRODUCTPAGE,View,246.0
1835,56,9,2024-12-15,CHECKOUT,Drop-off,122.66666666666667
1061,56,10,2024-09-28,HOMEPAGE,View,105.0
3463,56,11,2024-05-26,HOMEPAGE,View,99.0
3456,56,12,2023-03-02,HOMEPAGE,Click,289.0
1295,56,12,2024-09-09,HOMEPAGE,View,64.0
1681,56,12,2025-01-15,HOMEPAGE,View,257.0
2050,56,15,2023-07-31,HOMEPAGE,Click,126.0
1983,56,15,2024-01-31,HOMEPAGE,View,33.0
3379,56,15,2025-07-27,HOMEPAGE,View,26.0
3704,56,16,2025-05-17,PRODUCTPAGE,Click,234.0
1252,56,17,2024-03-05,PRODUCTPAGE,View,104.0
654,56,17,2024-03-12,PRODUCTPAGE,Click,267.0
1336,56,17,2024-04-19,HOMEPAGE,View,109.0
1932,56,17,2025-09-04,HOMEPAGE,View,148.0
712,56,17,2025-09-06,HOMEPAGE,Click,26.0
2997,56,18,2023-06-30,HOMEPAGE,View,54.0
3266,56,18,2025-09-01,PRODUCTPAGE,View,105.0
3323,56,19,2023-04-04,HOMEPAGE,View,86.0
1289,56,19,2023-12-20,PRODUCTPAGE,View,189.0
1772,56,19,2023-12-29,PRODUCTPAGE,View,75.0
3598,56,19,2024-12-24,PRODUCTPAGE,View,11.0
1985,56,20,2024-01-02,HOMEPAGE,View,192.0
3223,57,1,2023-01-20,PRODUCTPAGE,Drop-off,161.0
1241,57,1,2023-03-04,PRODUCTPAGE,Click,257.0
2735,57,1,2023-05-04,CHECKOUT,Drop-off,121.0
625,57,1,2023-06-15,PRODUCTPAGE,View,198.0
2427,57,1,2023-12-25,HOMEPAGE,Click,155.0
2701,57,1,2024-05-01,HOMEPAGE,View,239.0
3415,57,1,2025-03-26,HOMEPAGE,Click,214.0
3286,57,2,2023-11-06,PRODUCTPAGE,View,174.0
1506,57,3,2023-12-06,CHECKOUT,Purchase,201.0
1435,57,5,2024-03-09,PRODUCTPAGE,View,229.0
2272,57,6,2023-08-20,CHECKOUT,Drop-off,145.5
141,57,7,2024-07-01,PRODUCTPAGE,View,15.0
1280,57,7,2025-09-11,HOMEPAGE,View,130.0
794,57,7,2025-09-14,CHECKOUT,Drop-off,135.5
189,57,8,2023-08-20,CHECKOUT,Drop-off,145.5
902,57,8,2023-09-08,HOMEPAGE,View,159.0
1554,57,8,2024-11-04,PRODUCTPAGE,View,13.0
2462,57,8,2025-07-22,CHECKOUT,Drop-off,147.5
3460,57,9,2023-11-06,HOMEPAGE,Click,76.0
266,57,9,2024-02-11,HOMEPAGE,View,185.0
1349,57,10,2023-08-29,HOMEPAGE,View,255.0
1537,57,10,2024-05-12,CHECKOUT,Drop-off,136.0
2767,57,10,2024-05-24,PRODUCTPAGE,Click,246.0
1370,57,10,2024-08-23,PRODUCTPAGE,View,201.0
921,57,10,2025-01-28,HOMEPAGE,View,156.0
3346,57,11,2023-08-17,HOMEPAGE,Click,140.0
1481,57,11,2023-10-13,CHECKOUT,Drop-off,272.0
1225,57,11,2023-12-09,CHECKOUT,Drop-off,141.75
3376,57,11,2024-09-06,CHECKOUT,Drop-off,285.0
2594,57,11,2024-10-28,PRODUCTPAGE,View,213.0
3834,57,11,2025-04-30,HOMEPAGE,View,191.0
3300,57,13,2023-06-17,HOMEPAGE,View,78.0
3746,57,13,2023-08-02,HOMEPAGE,View,249.0
2637,57,13,2024-03-06,CHECKOUT,Drop-off,183.0
984,57,14,2024-01-01,HOMEPAGE,Click,200.0
1523,57,14,2024-12-03,PRODUCTPAGE,View,36.0
2540,57,14,2025-02-24,CHECKOUT,Drop-off,91.0
2253,57,15,2023-05-26,PRODUCTPAGE,View,274.0
3720,57,15,2025-12-20,HOMEPAGE,Click,228.0
3674,57,16,2023-05-03,HOMEPAGE,View,234.0
489,57,16,2024-03-23,HOMEPAGE,View,266.0
501,57,17,2023-10-19,HOMEPAGE,View,14.0
1918,57,17,2024-10-13,HOMEPAGE,Click,157.0
3645,57,18,2023-09-26,HOMEPAGE,Click,206.0
2926,57,18,2024-01-20,PRODUCTPAGE,Click,124.0
1098,57,18,2025-08-03,CHECKOUT,Drop-off,197.0
3705,57,19,2023-09-04,HOMEPAGE,Click,49.0
3192,57,19,2025-07-28,HOMEPAGE,Click,276.0
911,57,20,2023-01-23,HOMEPAGE,View,209.0
2186,57,20,2023-12-03,PRODUCTPAGE,Click,224.0
1230,58,1,2023-06-19,HOMEPAGE,View,211.0
23,58,1,2023-07-05,HOMEPAGE,View,48.0
3448,58,2,2023-06-06,CHECKOUT,Purchase,247.0
1582,58,2,2023-08-09,HOMEPAGE,View,272.0
2392,58,2,2023-11-11,PRODUCTPAGE,View,140.0
2197,58,2,2024-03-25,PRODUCTPAGE,View,23.0
2284,58,3,2023-06-12,PRODUCTPAGE,View,292.0
3691,58,3,2023-07-05,PRODUCTPAGE,View,118.0
544,58,3,2024-04-20,PRODUCTPAGE,View,89.0
3777,58,3,2024-09-20,HOMEPAGE,Click,137.0
2303,58,3,2025-09-08,HOMEPAGE,View,155.0
977,58,4,2023-01-22,PRODUCTPAGE,View,294.0
285,58,4,2024-06-11,CHECKOUT,Purchase,269.0
3347,58,4,2025-12-29,HOMEPAGE,View,199.0
3173,58,5,2024-06-21,CHECKOUT,Drop-off,196.25
3063,58,6,2024-01-12,HOMEPAGE,View,56.0
3631,58,6,2025-02-12,PRODUCTPAGE,View,24.0
249,58,7,2023-07-21,HOMEPAGE,View,133.0
459,58,7,2024-10-12,HOMEPAGE,View,159.0
2827,58,7,2024-10-22,HOMEPAGE,Click,208.0
1173,58,7,2025-07-16,PRODUCTPAGE,View,282.0
1682,58,8,2023-01-04,CHECKOUT,Drop-off,183.0
2800,58,8,2024-05-05,PRODUCTPAGE,View,263.0
3355,58,10,2023-12-22,PRODUCTPAGE,View,258.0
3009,58,11,2024-09-04,HOMEPAGE,View,73.0
3498,58,11,2024-09-27,HOMEPAGE,Click,219.0
1658,58,12,2023-02-19,HOMEPAGE,Click,95.0
2107,58,12,2025-12-29,HOMEPAGE,Click,177.0
3551,58,13,2024-03-31,HOMEPAGE,View,84.0
1052,58,13,2024-06-16,PRODUCTPAGE,View,299.0
2419,58,14,2023-02-14,PRODUCTPAGE,View,63.0
3414,58,15,2024-08-03,PRODUCTPAGE,View,71.0
150,58,16,2024-04-20,HOMEPAGE,Click,263.0
99,58,16,2024-07-06,CHECKOUT,Purchase,87.0
725,58,16,2025-04-28,PRODUCTPAGE,Click,45.0
3870,58,17,2023-12-12,HOMEPAGE,Click,187.0
1848,58,17,2024-12-29,CHECKOUT,Drop-off,220.375
891,58,17,2025-02-26,HOMEPAGE,View,182.0
3246,58,17,2025-03-11,HOMEPAGE,Click,79.0
3881,58,18,2024-08-27,CHECKOUT,Drop-off,219.66666666666666
1810,58,19,2024-08-04,CHECKOUT,Purchase,198.0
3523,58,19,2025-05-04,HOMEPAGE,View,249.0
623,58,20,2024-01-23,PRODUCTPAGE,View,184.0
21,58,20,2024-03-07,CHECKOUT,Drop-off,147.66666666666666
582,59,2,2024-06-06,PRODUCTPAGE,Click,61.0
3583,59,2,2025-05-14,CHECKOUT,Drop-off,179.0
474,59,3,2023-03-24,PRODUCTPAGE,Click,72.0
2889,59,4,2023-03-17,HOMEPAGE,View,230.0
2876,59,4,2023-07-02,CHECKOUT,Drop-off,168.0
3236,59,4,2025-02-12,PRODUCTPAGE,View,157.0
3295,59,4,2025-08-31,PRODUCTPAGE,View,29.0
1828,59,5,2023-01-03,HOMEPAGE,View,172.0
2014,59,5,2023-05-22,CHECKOUT,Drop-off,161.0
3138,59,6,2024-04-28,PRODUCTPAGE,View,59.0
462,59,6,2025-04-14,PRODUCTPAGE,View,199.0
1514,59,7,2024-02-04,HOMEPAGE,View,255.0
534,59,7,2025-01-16,HOMEPAGE,Click,224.0
603,59,7,2025-05-14,HOMEPAGE,View,214.0
1483,59,7,2025-06-01,HOMEPAGE,Click,190.0
854,59,8,2023-08-12,PRODUCTPAGE,View,40.0
2512,59,8,2023-11-27,HOMEPAGE,View,96.0
1944,59,9,2024-01-16,PRODUCTPAGE,View,182.0
2625,59,9,2024-06-16,HOMEPAGE,View,209.0
953,59,9,2024-09-28,HOMEPAGE,View,136.0
2907,59,11,2023-06-15,HOMEPAGE,View,255.0
3725,59,11,2024-11-01,PRODUCTPAGE,View,100.0
2269,59,11,2024-12-23,CHECKOUT,Drop-off,157.33333333333334
2367,59,12,2024-04-17,HOMEPAGE,Click,100.0
1281,59,12,2024-06-24,HOMEPAGE,View,157.0
729,59,13,2023-01-21,PRODUCTPAGE,View,139.0
2396,59,13,2025-08-10,PRODUCTPAGE,Click,89.0
978,59,13,2025-09-07,CHECKOUT,Drop-off,202.33333333333334
942,59,14,2023-02-26,CHECKOUT,Drop-off,184.0
123,59,15,2024-04-10,HOMEPAGE,View,93.0
643,59,16,2023-02-15,PRODUCTPAGE,Click,136.0
2181,59,17,2024-09-25,CHECKOUT,Purchase,145.0
1512,59,18,2023-08-29,CHECKOUT,Drop-off,208.0
1125,59,18,2024-01-04,PRODUCTPAGE,View,202.0
2047,59,18,2024-04-07,PRODUCTPAGE,View,186.0
2583,59,18,2025-10-30,HOMEPAGE,Click,92.0
1236,59,18,2025-12-10,CHECKOUT,Drop-off,201.0
2561,59,20,2023-11-20,HOMEPAGE,View,60.0
378,60,1,2023-11-02,PRODUCTPAGE,View,124.0
3248,60,1,2024-05-01,HOMEPAGE,View,154.0
701,60,1,2024-12-05,PRODUCTPAGE,View,163.0
3057,60,1,2024-12-14,HOMEPAGE,Click,278.0
960,60,1,2025-02-09,CHECKOUT,Drop-off,255.0
2208,60,1,2025-06-04,PRODUCTPAGE,Click,281.0
3032,60,3,2024-09-10,HOMEPAGE,Click,247.0
2134,60,4,2025-05-04,PRODUCTPAGE,Click,160.0
2678,60,5,2023-01-10,HOMEPAGE,Click,222.0
2096,60,5,2025-01-28,CHECKOUT,Purchase,242.0
769,60,5,2025-03-21,HOMEPAGE,View,12.0
3453,60,6,2023-02-25,PRODUCTPAGE,View,10.0
1478,60,6,2025-11-01,HOMEPAGE,Click,208.0
1180,60,6,2025-12-29,PRODUCTPAGE,View,22.0
3351,60,7,2023-04-14,HOMEPAGE,Click,104.0
1316,60,7,2024-03-19,HOMEPAGE,Click,56.0
1629,60,7,2025-10-15,CHECKOUT,Drop-off,157.0
95,60,8,2024-09-14,HOMEPAGE,View,182.0
967,60,9,2023-06-07,CHECKOUT,Drop-off,201.75
1967,60,10,2025-02-07,HOMEPAGE,Click,57.0
913,60,12,2025-04-16,HOMEPAGE,View,265.0
3528,60,13,2023-02-21,HOMEPAGE,View,290.0
718,60,13,2023-09-22,HOMEPAGE,Click,179.0
239,60,13,2024-04-28,CHECKOUT,Drop-off,158.0
3906,60,13,2024-10-31,PRODUCTPAGE,Click,256.0
1909,60,14,2024-06-03,PRODUCTPAGE,View,219.0
2608,60,15,2025-10-04,HOMEPAGE,Click,242.0
1743,60,15,2025-11-17,PRODUCTPAGE,Click,86.0
2998,60,16,2023-06-28,HOMEPAGE,Click,68.0
703,60,16,2023-08-30,HOMEPAGE,View,23.0
1342,60,16,2023-09-09,HOMEPAGE,View,201.0
425,60,16,2024-11-21,HOMEPAGE,Click,287.0
1068,60,16,2025-10-08,HOMEPAGE,Click,136.0
3732,60,17,2024-04-21,CHECKOUT,Purchase,169.0
2664,60,17,2024-10-30,HOMEPAGE,Click,73.0
2825,60,18,2024-12-29,PRODUCTPAGE,View,273.0
3797,60,18,2025-12-07,HOMEPAGE,View,216.0
3743,60,19,2023-04-22,PRODUCTPAGE,View,56.0
35,60,19,2023-06-21,HOMEPAGE,Click,162.0
871,60,19,2024-07-21,PRODUCTPAGE,Click,57.0
145,60,19,2025-10-21,HOMEPAGE,Click,62.0
1030,60,20,2024-04-20,PRODUCTPAGE,View,201.0
426,60,20,2025-02-26,PRODUCTPAGE,Click,158.0
3013,60,20,2025-04-09,CHECKOUT,Drop-off,166.66666666666666
2667,61,1,2025-02-22,HOMEPAGE,View,294.0
684,61,2,2023-05-27,CHECKOUT,Drop-off,94.5
2249,61,2,2025-07-21,PRODUCTPAGE,View,131.0
1896,61,3,2025-11-21,HOMEPAGE,View,238.0
1023,61,4,2024-01-27,PRODUCTPAGE,View,265.0
974,61,5,2025-06-21,HOMEPAGE,Click,138.0
1216,61,6,2025-09-14,HOMEPAGE,View,131.0
3210,61,7,2023-01-03,HOMEPAGE,View,193.0
1979,61,7,2025-04-09,HOMEPAGE,Click,246.0
2172,61,8,2024-12-01,HOMEPAGE,Click,139.0
802,61,8,2025-05-06,HOMEPAGE,View,257.0
1412,61,9,2023-10-10,PRODUCTPAGE,View,30.0
747,61,10,2025-12-28,HOMEPAGE,View,184.0
1005,61,11,2023-04-04,CHECKOUT,Drop-off,127.6
1696,61,11,2025-07-25,HOMEPAGE,View,226.0
231,61,12,2025-07-31,HOMEPAGE,View,206.0
3892,61,14,2023-02-04,HOMEPAGE,View,198.0
2761,61,14,2024-08-16,HOMEPAGE,Click,44.0
1553,61,14,2024-12-04,HOMEPAGE,View,25.0
640,61,15,2024-11-12,PRODUCTPAGE,Click,255.0
1631,61,15,2025-06-06,PRODUCTPAGE,View,19.0
696,61,16,2023-04-19,PRODUCTPAGE,View,179.0
1540,61,16,2023-08-25,PRODUCTPAGE,View,128.0
2618,61,16,2025-11-01,PRODUCTPAGE,View,266.0
367,61,18,2023-03-04,HOMEPAGE,View,272.0
3004,61,18,2025-11-19,HOMEPAGE,View,70.0
3271,61,19,2023-05-15,HOMEPAGE,Click,263.0
2025,61,19,2023-07-16,HOMEPAGE,Click,56.0
830,61,19,2024-04-27,HOMEPAGE,Click,223.0
2472,61,20,2023-03-24,HOMEPAGE,Click,108.0
1748,61,20,2023-10-04,CHECKOUT,Purchase,20.0
2223,61,20,2023-11-11,PRODUCTPAGE,Click,159.0
770,62,1,2025-02-02,HOMEPAGE,Click,113.0
3023,62,2,2023-04-06,HOMEPAGE,Click,20.0
1862,62,4,2024-09-27,HOMEPAGE,View,293.0
2421,62,5,2024-02-21,HOMEPAGE,View,178.0
1715,62,5,2025-02-27,HOMEPAGE,View,25.0
753,62,5,2025-09-05,HOMEPAGE,View,84.0
3443,62,5,2025-11-08,HOMEPAGE,Click,46.0
2495,62,6,2023-06-26,HOMEPAGE,View,265.0
1126,62,6,2024-12-11,HOMEPAGE,View,236.0
1260,62,6,2024-12-30,HOMEPAGE,View,70.0
966,62,6,2025-01-04,CHECKOUT,Drop-off,237.0
887,62,7,2023-01-23,CHECKOUT,Drop-off,224.66666666666666
2017,62,7,2023-08-19,CHECKOUT,Drop-off,134.0
2003,62,7,2024-07-27,HOMEPAGE,Click,82.0
174,62,7,2024-12-12,HOMEPAGE,Click,299.0
3167,62,8,2024-10-06,HOMEPAGE,Click,89.0
396,62,9,2023-03-14,PRODUCTPAGE,View,238.0
3675,62,9,2025-03-16,PRODUCTPAGE,View,51.0
358,62,11,2023-08-09,HOMEPAGE,Click,191.0
2922,62,11,2025-06-26,PRODUCTPAGE,View,130.0
1191,62,13,2023-05-02,PRODUCTPAGE,Click,209.0
2316,62,13,2024-09-24,HOMEPAGE,View,207.0
3089,62,14,2023-07-23,HOMEPAGE,View,263.0
2789,62,14,2024-05-20,HOMEPAGE,View,114.0
